SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ARMK,USA,36.14,2025-11-17,31.86,0.90,-5.55%,0.53,6.307,6.234,"2,682",26.87%,38.36%  (  +2.21%),55.43%,"17,518",4,5,4,85,Specialty Business Services,
PPTA,Canada,22.70,2025-11-17,49.55,1.82,44.96%,-,6.805,0.000,"1,950",82.52%,86.25%  (  +4.04%),54.41%,"149,698",8,5,5,0,Other Precious Metals & Mining,
XP,Cayman Islands,18.49,2025-11-17,53.05,0.60,8.71%,3.12,7.249,6.681,"3,495",34.49%,48.39%  (  -2.11%),12.35%,"308,888",6,5,4,80,Capital Markets,
BRBR,USA,25.89,2025-11-18,16.16,1.14,-53.01%,1.47,9.280,16.142,"4,555",31.04%,90.56%  (  +7.08%),100.00%,"48,080",6,5,4,78,Packaged Foods,
TCOM,USA,71.88,2025-11-18,49.11,1.68,10.39%,5.91,10.839,6.344,"4,750",23.79%,41.05%  (  +0.38%),31.95%,"73,634",9,5,5,85,Travel Services,
BIDU,USA,116.91,2025-11-18,41.67,4.94,18.75%,1.77,6.167,7.066,"27,220",50.62%,53.09%  (  -1.21%),66.40%,"623,913",9,4,4,72,Internet Content & Information,
FUTU,USA,169.38,2025-11-18,43.33,9.16,23.84%,7.00,8.027,7.391,"4,570",65.62%,61.37%  (  -0.81%),23.79%,"177,760",10,5,5,85,Capital Markets,
MDT,Ireland,96.96,2025-11-18,64.76,1.64,7.74%,3.64,4.355,3.619,"8,270",16.11%,25.14%  (  +0.22%),41.95%,"218,002",4,4,4,88,Medical Devices,
AS,Cayman Islands,30.55,2025-11-18,42.28,1.16,-6.91%,2.97,14.393,11.470,"3,982",37.70%,64.25%  (  +5.26%),45.36%,"82,522",10,5,5,80,Leisure,
HD,USA,361.66,2025-11-18,29.23,6.77,-4.67%,2.18,3.964,4.214,"18,388",15.93%,30.94%  (  +1.08%),43.23%,"256,893",9,4,5,82,Home Improvement Retail,"LOW, 0.91(6M)"
PDD,USA,131.13,2025-11-18,43.72,3.19,11.98%,3.19,8.514,6.595,"50,967",26.27%,40.27%  (  +2.20%),24.40%,"1,447,402",10,4,5,65,Internet Retail,
SQM,USA,61.26,2025-11-19,79.22,2.65,53.28%,2.07,10.347,10.168,"1,961",58.59%,71.00%  (  -0.16%),99.63%,"31,335",6,4,4,70,Specialty Chemicals,
KC,USA,12.37,2025-11-19,47.85,0.60,-13.39%,3.11,20.343,13.455,"4,450",62.47%,82.49%  (  +5.94%),19.48%,"47,400",6,5,5,65,Software - Application,
GDS,USA,30.06,2025-11-19,35.37,1.65,-5.82%,3.86,17.607,10.443,"1,539",65.94%,71.67%  (  +2.01%),22.07%,"95,271",5,5,5,78,Information Technology Services,
