SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
AER,Netherlands,107.89,2025-07-30,29.76,1.91,5.21%,2.46,5.936,5.141,"1,811",15.94%,22.57%  (  -5.07%),11.08%,"20,462",9,5,5,87,Rental & Leasing Services,
BG,Switzerland,81.19,2025-07-30,61.34,2.22,2.05%,0.32,6.203,6.715,"4,789",31.42%,29.60%  (  -5.56%),25.70%,"45,184",7,4,4,70,Farm Products,
AEP,USA,113.49,2025-07-30,72.45,1.86,12.01%,2.96,3.908,3.875,"3,489",17.61%,18.19%  (  -2.16%),14.87%,"67,239",7,4,4,85,Utilities - Regulated Electric,"PPL, 0.82(6M)"
TT,Ireland,434.97,2025-07-30,44.76,11.27,11.31%,4.78,7.152,6.207,"1,426",29.28%,24.22%  (  -6.34%),9.64%,"11,325",9,4,4,88,Building Products & Equipment,
DRS,USA,44.13,2025-07-30,40.71,1.67,20.69%,3.51,8.390,8.724,"1,252",38.30%,42.28%  (  -2.67%),34.06%,"16,311",4,4,4,80,Aerospace & Defense,
HUM,USA,255.07,2025-07-30,63.70,9.34,-1.94%,0.26,7.538,7.520,"26,309",42.79%,31.89%  (  -15.20%),9.58%,"154,105",6,4,4,78,Healthcare Plans,
MRK,USA,82.58,2025-07-30,52.64,2.15,-8.67%,3.27,5.122,0.000,"23,488",25.04%,27.62%  (  +0.44%),28.65%,"764,447",6,4,4,78,Drug Manufacturers - General,
HESM,USA,43.21,2025-07-30,72.40,1.03,12.50%,5.96,4.940,4.860,"2,892",30.24%,26.61%  (  +1.11%),41.97%,"11,292",9,5,4,87,Oil & Gas Midstream,
ETR,USA,90.82,2025-07-30,73.55,1.62,13.53%,3.30,3.661,5.882,"3,272",17.97%,20.91%  (  -5.15%),24.72%,"35,426",10,4,4,80,Utilities - Regulated Electric,
GTES,UK,25.42,2025-07-30,66.59,0.60,21.89%,1.93,8.103,7.818,"3,341",21.14%,30.97%  (  -9.54%),12.66%,"26,186",9,4,4,65,Specialty Industrial Machinery,
STNG,Marshall Islands,46.52,2025-07-30,63.76,1.66,1.50%,1.91,7.614,8.413,"5,604",46.15%,40.85%  (  -5.91%),27.81%,"68,286",4,4,5,75,Oil & Gas Midstream,
SMG,USA,62.69,2025-07-30,37.76,2.17,-6.13%,1.05,10.794,9.540,"10,636",32.87%,35.47%  (  -12.34%),10.42%,"23,643",10,4,4,73,Agricultural Inputs,
VRT,USA,143.29,2025-07-30,71.47,6.24,30.26%,6.49,10.693,9.736,"108,159",40.53%,51.11%  (  -11.11%),7.74%,"710,268",7,5,5,85,Electrical Equipment & Parts,
GEHC,USA,72.96,2025-07-30,42.05,2.10,-8.05%,1.69,6.989,6.645,"8,825",27.67%,25.27%  (  -13.04%),13.44%,"98,889",6,4,4,73,Medical Devices,
TW,USA,146.42,2025-07-30,64.99,3.49,8.28%,18.95,5.944,5.951,"2,340",31.16%,25.00%  (  -5.42%),22.27%,"6,192",8,5,5,85,Capital Markets,
CFLT,USA,27.00,2025-07-30,66.52,0.94,2.83%,9.03,19.205,18.147,"33,203",29.34%,84.52%  (  +1.94%),63.86%,"177,212",8,4,4,70,Software - Infrastructure,
HOOD,USA,106.93,2025-07-30,65.93,4.64,103.00%,28.79,12.573,8.838,"242,272",57.03%,66.16%  (  -2.67%),28.25%,"2,152,620",10,4,4,80,Capital Markets,
CVNA,USA,337.67,2025-07-30,51.87,13.06,33.49%,4.87,13.710,11.925,"34,379",36.16%,68.66%  (  -0.11%),30.81%,"464,209",10,4,4,92,Auto & Truck Dealerships,
WDC,USA,71.40,2025-07-30,75.84,1.80,41.75%,1.73,6.573,6.822,"35,333",21.30%,40.50%  (  -2.94%),33.22%,"322,182",9,5,5,74,Computer Hardware,
GH,USA,45.38,2025-07-30,42.71,1.81,13.31%,7.26,13.736,14.760,"8,818",30.51%,71.77%  (  +3.96%),44.60%,"45,524",9,5,5,72,Diagnostics & Research,
SFM,USA,158.77,2025-07-30,43.32,4.36,5.12%,1.92,10.960,11.121,"2,871",29.32%,53.90%  (  +0.45%),63.24%,"26,412",7,4,4,82,Grocery Stores,
HST,USA,16.14,2025-07-30,50.26,0.35,-0.77%,1.93,5.399,5.641,716,20.13%,30.68%  (  -0.05%),29.93%,"33,515",8,4,4,65,REIT - Hotel & Motel,
AR,USA,33.82,2025-07-30,39.56,1.21,-5.00%,2.27,5.627,4.977,"5,636",44.95%,43.04%  (  -2.03%),23.18%,"214,464",5,4,5,80,Oil & Gas E&P,
SCI,USA,75.83,2025-07-30,34.40,1.36,-4.79%,2.56,6.850,7.323,"1,506",17.95%,35.62%  (  +4.17%),60.37%,"3,305",9,5,5,75,Personal Services,
CHRW,USA,98.49,2025-07-30,50.15,2.08,-1.94%,0.67,8.234,7.070,"5,181",22.84%,35.73%  (  +1.32%),43.75%,"27,956",6,4,4,80,Integrated Freight & Logistics,
QCOM,USA,160.84,2025-07-30,58.18,3.19,2.01%,4.18,7.117,5.820,"43,714",19.01%,36.87%  (  -0.84%),21.40%,"543,608",7,4,4,88,Semiconductors,
DXCM,USA,89.26,2025-07-30,65.13,1.85,12.90%,8.44,11.092,9.768,"26,834",35.42%,50.76%  (  -0.79%),41.49%,"144,884",6,5,5,70,Medical Devices,
APLD,USA,10.24,2025-07-30,49.28,0.78,26.27%,10.42,19.583,13.422,"47,172",72.57%,102.04%  (  +4.25%),34.24%,"660,485",7,5,5,65,Information Technology Services,
PTC,USA,201.79,2025-07-30,64.67,5.08,14.44%,10.31,6.900,6.708,764,54.68%,30.81%  (  +1.75%),30.91%,"3,880",6,5,5,74,Software - Application,
KNX,USA,42.97,2025-07-30,38.25,1.41,-12.42%,0.94,8.850,0.000,556,27.48%,29.89%  (  -1.13%),16.75%,"30,049",4,4,5,78,Trucking,
META,USA,700.71,2025-07-30,47.22,13.80,11.69%,10.34,7.974,6.018,"240,479",20.34%,37.84%  (  -0.51%),29.28%,"1,932,273",10,5,5,75,Internet Content & Information,
TTMI,USA,49.81,2025-07-30,70.73,2.05,83.49%,2.01,12.496,17.628,"3,386",43.35%,80.21%  (  +2.01%),75.97%,"7,619",9,5,5,85,Electronic Components,
LRCX,USA,99.49,2025-07-30,58.30,2.36,24.25%,7.43,5.177,5.870,"29,256",23.13%,39.87%  (  -0.21%),13.53%,"544,835",8,5,5,80,Semiconductor Equipment & Materials,
ARM,USA,164.63,2025-07-30,65.32,5.61,20.36%,43.43,10.336,8.700,"47,836",36.53%,58.08%  (  -4.42%),26.78%,"804,464",5,4,4,75,Semiconductors,
MOD,USA,111.80,2025-07-30,69.22,4.78,7.36%,2.27,16.419,13.447,"2,621",47.95%,65.77%  (  -4.09%),30.04%,"23,015",5,5,5,88,Auto Parts,
EBAY,USA,78.08,2025-07-30,50.92,1.56,14.53%,3.48,6.933,5.938,"16,584",21.00%,34.82%  (  +0.52%),46.58%,"165,783",10,4,4,80,Internet Retail,
MSFT,USA,512.66,2025-07-30,69.75,6.37,18.75%,14.11,4.677,3.888,"224,884",11.00%,24.16%  (  -0.68%),22.41%,"2,231,588",8,5,5,90,Software - Infrastructure,"AAPL, 0.85(6M)"
CGNX,USA,34.69,2025-07-30,62.72,0.83,1.61%,6.33,10.218,9.242,812,26.62%,45.32%  (  -0.05%),49.33%,"9,532",5,4,4,60,Scientific & Technical Instruments,
COMP,USA,7.43,2025-07-30,68.00,0.25,5.77%,0.67,15.013,19.728,"25,992",39.68%,92.84%  (  +14.53%),80.72%,"87,669",10,4,4,65,Real Estate Services,
CTSH,USA,73.79,2025-07-30,34.89,1.40,-6.17%,1.81,6.911,6.166,"2,190",24.17%,30.68%  (  -2.49%),35.90%,"41,216",7,4,4,75,Information Technology Services,
MCW,USA,6.28,2025-07-30,43.77,0.21,-13.91%,2.00,13.478,21.953,"4,456",38.63%,75.34%  (  +10.72%),42.64%,"1,691",8,4,4,85,Auto & Truck Dealerships,
FMC,USA,41.59,2025-07-30,45.52,1.19,-10.72%,1.26,10.133,11.137,"2,840",31.18%,53.93%  (  +1.87%),51.11%,"64,777",4,4,4,68,Agricultural Inputs,
RSI,USA,16.15,2025-07-30,74.89,0.49,25.31%,3.82,18.657,14.080,819,23.76%,60.74%  (  -2.77%),28.95%,"21,900",10,5,4,93,Gambling,
AUR,USA,5.90,2025-07-30,49.56,0.31,-9.41%,-,17.474,11.549,"5,047",50.86%,82.22%  (  +2.83%),18.90%,"236,654",8,4,5,75,Information Technology Services,
BABA,USA,118.12,2025-07-30,52.88,3.18,8.47%,1.91,5.027,8.172,"81,231",35.10%,40.38%  (  -1.35%),26.44%,"2,400,472",10,5,5,86,Internet Retail,
APG,USA,34.81,2025-07-31,61.88,0.64,29.53%,2.04,9.285,7.390,604,19.14%,41.09%  (  +4.38%),46.50%,"2,574",9,5,5,75,Engineering & Construction,
APTV,Jersey,67.81,2025-07-31,44.32,1.76,8.09%,0.75,9.428,8.194,"1,569",27.52%,41.61%  (  -0.33%),30.79%,"30,641",7,4,4,70,Auto Parts,
SO,USA,95.24,2025-07-31,63.77,1.18,7.56%,3.76,2.179,2.093,"3,046",11.14%,17.66%  (  -0.79%),23.75%,"109,167",5,4,4,75,Utilities - Regulated Electric,"DUK, 0.89(6M)"
BLDR,USA,130.37,2025-07-31,54.46,4.63,-8.75%,0.89,9.648,9.769,"1,077",48.60%,52.56%  (  +0.35%),40.97%,"54,268",9,4,5,72,Building Products & Equipment,
OWL,USA,19.89,2025-07-31,53.07,0.55,-6.03%,12.44,8.230,7.824,"1,473",31.32%,41.28%  (  +1.46%),28.49%,"172,019",8,5,5,80,Asset Management,
RBLX,USA,124.67,2025-07-31,70.06,4.36,78.63%,22.05,12.682,13.536,"48,966",38.05%,70.19%  (  +0.97%),58.55%,"536,747",5,4,4,85,Electronic Gaming & Multimedia,
NCLH,Bermuda,23.64,2025-07-31,61.71,0.71,4.83%,1.12,7.941,7.014,"50,309",36.03%,49.61%  (  +3.37%),23.89%,"413,239",10,4,4,80,Travel Services,
KIM,USA,22.32,2025-07-31,63.09,0.38,0.63%,7.22,5.586,3.829,849,18.37%,22.49%  (  -1.79%),9.25%,"5,750",5,4,4,80,REIT - Retail,
CMCSA,USA,32.71,2025-07-31,33.69,0.75,-11.75%,0.99,5.355,5.041,"33,181",24.05%,32.50%  (  +0.58%),49.26%,"711,909",7,4,4,74,Telecom Services,
ATI,USA,95.28,2025-07-31,70.13,2.04,47.98%,3.01,10.109,9.421,"6,501",22.94%,46.62%  (  +0.22%),38.43%,"27,054",10,4,4,85,Metal Fabrication,
BWA,USA,34.84,2025-07-31,49.51,0.71,8.92%,0.55,8.081,6.920,570,23.13%,34.46%  (  -0.24%),30.20%,"25,313",7,5,5,83,Auto Parts,
XEL,USA,73.02,2025-07-31,64.54,1.19,6.60%,3.07,4.728,4.464,"2,754",17.05%,20.88%  (  -0.29%),29.13%,"14,470",7,5,5,70,Utilities - Regulated Electric,"WEC, 0.86(6M)"
KKR,USA,151.62,2025-07-31,70.15,3.49,12.36%,8.19,4.662,4.092,"16,847",28.00%,34.39%  (  +0.53%),14.70%,"191,368",6,5,5,70,Asset Management,
ABBV,USA,190.17,2025-07-31,51.87,4.00,1.22%,5.86,4.274,4.416,"17,868",22.89%,28.45%  (  -0.06%),33.23%,"322,694",7,4,4,85,Drug Manufacturers - General,
CI,USA,297.57,2025-07-31,42.71,7.26,-4.71%,0.31,5.140,5.317,"4,087",26.26%,33.64%  (  +0.46%),55.46%,"77,678",7,5,5,80,Healthcare Plans,
CVS,USA,62.47,2025-07-31,46.86,1.71,2.95%,0.21,7.600,7.363,"33,478",30.00%,38.72%  (  -2.48%),44.35%,"599,092",9,5,5,60,Healthcare Plans,"WBA, 0.84(6M)"
HWM,USA,192.42,2025-07-31,66.10,4.20,40.85%,10.29,8.053,6.270,"4,166",28.18%,41.17%  (  -0.33%),38.90%,"46,681",7,5,5,85,Aerospace & Defense,
PWR,USA,412.05,2025-07-31,67.12,9.64,28.82%,2.45,8.109,7.646,"1,970",22.36%,38.97%  (  -0.51%),32.20%,"38,787",9,4,4,95,Engineering & Construction,
MA,USA,561.78,2025-07-31,50.62,8.73,3.67%,17.56,3.229,2.794,"8,318",23.10%,22.10%  (  -0.33%),22.77%,"127,936",10,5,5,80,Credit Services,"V, 0.92(6M)"
BIIB,USA,127.92,2025-07-31,47.27,3.45,-10.33%,1.99,5.477,4.796,948,31.40%,35.02%  (  +0.74%),31.41%,"58,751",6,4,4,77,Drug Manufacturers - General,
APD,USA,292.00,2025-07-31,52.21,4.59,-2.06%,5.41,6.465,5.786,767,16.37%,29.15%  (  -0.01%),30.11%,"26,478",8,4,4,55,Specialty Chemicals,
ICE,USA,186.89,2025-07-31,66.22,2.37,12.20%,9.47,4.470,4.257,"3,205",11.33%,21.59%  (  +0.34%),31.20%,"38,843",9,5,5,85,Financial Data & Stock Exchanges,
EXC,USA,44.51,2025-07-31,59.34,0.68,6.19%,1.90,3.950,4.147,897,15.52%,20.87%  (  +0.68%),30.21%,"69,294",7,4,4,80,Utilities - Regulated Electric,"ETR, 0.83(6M)"
PPL,USA,36.22,2025-07-31,61.39,0.62,6.34%,3.09,3.653,4.201,707,16.43%,21.65%  (  -0.48%),45.85%,"92,548",5,5,4,88,Utilities - Regulated Electric,
AME,USA,177.66,2025-07-31,45.32,2.53,-0.84%,5.91,5.221,5.213,"2,212",13.68%,24.50%  (  -1.31%),31.03%,"3,562",8,4,4,82,Specialty Industrial Machinery,"ROK, 0.81(6M)"
IP,USA,54.43,2025-07-31,65.79,1.27,4.63%,1.44,4.995,4.717,"3,561",25.35%,32.21%  (  -2.69%),25.31%,"65,514",9,4,4,67,Packaging & Containers,
SHEL,USA,72.03,2025-07-31,54.63,1.11,7.38%,0.75,2.694,3.179,"2,182",19.82%,22.87%  (  +2.28%),26.72%,"207,663",10,5,4,75,Oil & Gas Integrated,
PCG,USA,14.11,2025-07-31,53.76,0.31,-18.28%,1.26,3.211,4.506,"283,958",23.59%,66.89%  (  +26.80%),100.00%,"1,341,877",7,4,4,75,Utilities - Regulated Electric,
AAPL,USA,209.62,2025-07-31,50.00,3.41,-5.50%,7.82,4.108,4.053,"340,232",15.04%,30.13%  (  -0.13%),28.76%,"4,783,905",9,4,4,70,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
COIN,USA,384.27,2025-07-31,57.31,19.14,47.34%,14.16,8.091,6.974,"103,452",68.99%,63.49%  (  +1.12%),31.03%,"1,183,089",10,4,4,80,Financial Data & Stock Exchanges,
AJG,USA,287.92,2025-07-31,29.03,6.67,-7.89%,6.17,4.875,4.610,825,26.12%,26.43%  (  -1.25%),41.52%,"8,451",5,4,4,85,Insurance Brokers,
RIOT,USA,13.77,2025-07-31,62.43,0.82,33.21%,10.72,11.526,7.926,"37,947",59.53%,84.34%  (  +3.43%),28.57%,"1,219,936",9,5,5,60,Capital Markets,
MSTR,USA,403.00,2025-07-31,47.43,16.09,17.81%,248.81,5.866,4.055,"201,172",50.29%,49.83%  (  -2.79%),3.31%,"2,410,734",5,5,5,75,Software - Application,
FIVN,USA,27.75,2025-07-31,50.49,1.13,-14.67%,1.97,16.497,14.511,"6,715",36.16%,75.88%  (  +0.34%),56.46%,"70,540",6,5,4,83,Software - Infrastructure,
FSLR,USA,180.15,2025-07-31,58.11,7.43,8.22%,4.54,8.360,7.000,"9,939",78.38%,57.46%  (  +0.22%),32.46%,"594,341",10,5,5,65,Solar,
AMZN,USA,230.66,2025-07-31,63.06,3.76,10.26%,3.77,6.583,5.316,"164,406",18.97%,33.24%  (  -0.18%),25.21%,"3,752,914",9,5,5,85,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
CORT,USA,69.14,2025-07-31,45.76,2.38,9.27%,10.70,17.674,11.063,"2,554",39.29%,57.14%  (  +2.24%),47.04%,"20,890",9,5,5,77,Biotechnology,
EMN,USA,74.55,2025-07-31,39.13,1.94,-17.08%,0.92,6.400,6.225,"1,152",27.57%,35.54%  (  +0.95%),35.13%,"20,366",8,4,4,67,Specialty Chemicals,
ENVX,USA,13.93,2025-07-31,57.48,1.06,44.45%,101.28,12.947,13.388,"5,882",85.51%,112.88%  (  +18.09%),28.80%,"421,923",6,5,5,60,Electrical Equipment & Parts,
ROKU,USA,92.42,2025-07-31,61.50,2.86,20.51%,3.19,14.660,11.089,"10,585",27.60%,62.01%  (  -1.72%),34.58%,"231,520",6,4,5,65,Entertainment,
BE,USA,37.73,2025-07-31,81.81,1.91,77.28%,5.60,13.781,12.810,"50,174",97.83%,81.64%  (  +4.24%),58.97%,"450,161",7,4,4,78,Electrical Equipment & Parts,
NET,USA,201.57,2025-07-31,65.97,6.08,51.21%,39.47,11.858,12.167,"9,977",34.59%,69.58%  (  +0.88%),54.10%,"193,084",6,4,4,80,Software - Infrastructure,
