SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ADI,USA,230.44,2025-08-20,50.01,5.15,6.17%,11.65,5.034,5.867,"26,559",21.37%,35.94%  (  +2.88%),25.51%,"86,850",8,4,5,78,Semiconductors,
KC,USA,13.62,2025-08-20,48.25,0.77,9.70%,3.35,21.966,20.067,"1,996",82.64%,88.34%  (  -3.84%),27.98%,"13,776",8,5,4,60,Software - Application,
BIDU,USA,89.07,2025-08-20,51.99,2.28,1.32%,1.34,6.357,5.366,"96,142",43.20%,41.18%  (  -0.69%),35.33%,"466,304",4,4,4,70,Internet Content & Information,
GDS,USA,31.59,2025-08-20,40.23,1.94,14.78%,4.09,17.295,18.818,"31,952",52.52%,81.42%  (  -5.85%),37.33%,"77,423",9,5,5,75,Information Technology Services,
TJX,USA,134.62,2025-08-20,70.16,1.75,8.44%,2.64,4.388,4.458,"46,377",15.53%,26.68%  (  +2.62%),46.24%,"157,675",8,5,5,80,Apparel Retail,
SQM,USA,45.05,2025-08-20,63.94,1.77,19.20%,1.44,10.306,11.171,"2,260",59.75%,48.04%  (  +3.48%),54.24%,"18,294",10,4,4,75,Specialty Chemicals,
LOW,USA,256.36,2025-08-20,72.43,5.30,6.70%,1.73,4.036,3.769,"29,799",25.23%,26.06%  (  -1.34%),22.73%,"122,931",5,4,4,75,Home Improvement Retail,"HD, 0.91(6M)"
BZ,USA,21.07,2025-08-20,58.77,0.68,27.60%,7.95,13.040,12.168,942,32.80%,50.76%  (  -0.54%),31.75%,"12,144",6,5,4,88,Internet Content & Information,
EL,USA,89.87,2025-08-20,51.54,3.03,23.26%,2.19,10.324,10.825,"65,523",40.53%,59.08%  (  +1.47%),33.95%,"319,468",4,4,4,60,Household & Personal Products,
FUTU,USA,168.52,2025-08-20,60.82,7.25,56.00%,9.43,8.017,6.944,"26,337",56.89%,58.39%  (  +1.00%),27.51%,"176,004",8,5,5,85,Capital Markets,
WMT,USA,101.29,2025-08-21,57.83,1.53,7.58%,1.18,5.207,4.785,"102,896",17.37%,27.65%  (  +0.99%),39.13%,"969,088",10,5,5,88,Discount Stores,"TGT, 0.84(6M)"
BILI,USA,25.07,2025-08-21,62.31,0.86,26.37%,2.10,10.445,10.060,"13,178",45.00%,65.81%  (  -0.56%),28.02%,"351,613",9,4,4,88,Internet Content & Information,
WDAY,USA,229.79,2025-08-21,50.87,6.34,-7.68%,7.08,8.934,8.319,"9,856",33.05%,46.94%  (  +0.48%),67.57%,"111,699",8,4,4,85,Software - Application,
INTU,USA,701.03,2025-08-21,32.07,16.48,5.71%,10.75,5.809,5.932,"7,335",26.37%,36.22%  (  +0.87%),53.78%,"101,872",7,5,5,90,Software - Application,
ROST,USA,147.88,2025-08-21,64.71,2.85,4.91%,2.28,6.710,6.335,"9,283",22.68%,32.89%  (  -0.37%),59.24%,"37,811",9,5,5,48,Apparel Retail,
VNET,USA,7.84,2025-08-21,50.04,0.50,14.86%,1.74,22.955,23.166,"3,329",78.27%,100.31%  (  +1.60%),49.60%,"69,557",9,5,5,84,Information Technology Services,
GFI,USA,29.31,2025-08-22,59.62,0.95,43.87%,5.04,2.515,0.000,"1,463",45.34%,50.28%  (  -0.06%),51.54%,"99,541",7,5,4,0,Gold,
BJ,USA,104.54,2025-08-22,44.37,2.53,-0.13%,0.67,9.161,9.250,"1,314",21.85%,40.36%  (  -0.59%),81.18%,"27,003",6,4,4,85,Discount Stores,
PDD,USA,119.07,2025-08-25,63.97,3.33,8.75%,2.96,8.721,8.344,"55,442",27.39%,45.10%  (  -0.48%),32.25%,"1,401,514",5,4,5,65,Internet Retail,
BOX,USA,31.51,2025-08-26,42.33,0.62,-3.54%,4.14,9.831,9.497,"1,259",18.56%,41.99%  (  -0.76%),84.74%,"41,756",5,4,5,78,Software - Infrastructure,
MDB,USA,218.61,2025-08-26,49.88,10.89,-5.26%,8.49,13.909,16.198,"12,124",55.14%,79.91%  (  +0.87%),93.88%,"197,897",7,5,5,80,Software - Infrastructure,
ANF,USA,94.88,2025-08-27,48.83,4.28,-8.51%,0.90,13.485,14.494,"3,968",46.48%,73.59%  (  -0.98%),61.37%,"129,568",7,4,4,72,Apparel Retail,
PSTG,USA,57.22,2025-08-27,49.22,1.81,2.58%,5.75,14.707,14.287,915,40.75%,62.52%  (  -0.23%),60.12%,"63,049",8,5,5,80,Computer Hardware,
A,USA,120.11,2025-08-27,57.06,2.62,-3.58%,5.15,7.945,8.389,553,31.87%,35.27%  (  +0.43%),38.76%,"24,302",7,4,5,74,Diagnostics & Research,
SNOW,USA,192.63,2025-08-27,37.28,6.64,9.10%,16.74,11.628,12.067,"31,088",39.66%,62.70%  (  +2.65%),72.23%,"433,170",4,5,5,80,Software - Application,
NTNX,USA,67.91,2025-08-27,36.68,2.02,-3.40%,7.48,13.042,13.031,994,31.65%,58.00%  (  +0.84%),75.55%,"107,392",5,5,5,85,Software - Infrastructure,
